hex_icao,immatriculation,nom,horodatage_utc,latitude,longitude,altitude_pieds,au_sol,vitesse_sol_noeuds,cap_degres
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:19:32.139Z,51.727729,11.148987,1875,0,75.2,236.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:19:40.319Z,51.726105,11.14511,1950,0,76.8,235.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:19:46.669Z,51.724777,11.142289,2000,0,76.2,231.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:19:53.779Z,51.723221,11.139172,2075,0,75.2,229.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:20:00.759Z,51.721585,11.136322,2150,0,71.5,226.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:20:03.799Z,51.720886,11.135254,2175,0,68.7,222.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:20:07.389Z,51.720016,11.134198,2200,0,67.8,217.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:20:12.399Z,51.718652,11.132584,2200,0,74.1,214.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:20:16.429Z,51.717488,11.131287,2225,0,79.4,216.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:20:24.819Z,51.715118,11.128408,2300,0,77.4,215.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:20:36.719Z,51.711411,11.1244,2375,0,79.9,214.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:20:43.379Z,51.709488,11.122173,2425,0,78.0,216.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:20:46.809Z,51.708457,11.120834,2450,0,80.1,221.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:20:50.189Z,51.707572,11.119385,2475,0,82.1,227.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:20:54.609Z,51.706512,11.117348,2500,0,83.9,230.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:21:00.149Z,51.705198,11.114502,2550,0,84.4,233.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:21:06.919Z,51.703674,11.111186,2625,0,82.2,233.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:21:16.049Z,51.70166,11.106644,2700,0,81.6,234.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:21:25.349Z,51.699554,11.10213,2775,0,82.8,232.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:21:37.489Z,51.696625,11.095969,2825,0,88.4,232.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:21:49.789Z,51.693514,11.089401,2900,0,92.0,232.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:22:01.109Z,51.690582,11.083275,2975,0,91.1,231.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:22:12.629Z,51.687462,11.077194,3025,0,93.0,229.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:22:25.779Z,51.683807,11.070136,3075,0,94.5,230.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:22:35.709Z,51.680991,11.064758,3150,0,95.0,229.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:22:46.259Z,51.677856,11.058927,3175,0,98.4,227.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:22:53.179Z,51.675731,11.055145,3200,0,99.4,229.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:23:06.029Z,51.671997,11.047644,3250,0,101.7,231.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:23:17.369Z,51.668562,11.041031,3275,0,104.2,229.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:23:26.729Z,51.665497,11.035618,3325,0,104.7,227.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:23:39.299Z,51.661206,11.028442,3300,0,108.9,225.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:23:50.929Z,51.657028,11.021588,3225,0,111.7,225.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:23:55.689Z,51.65538,11.018619,3225,0,112.0,229.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:24:04.899Z,51.652361,11.012726,3175,0,112.4,231.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:24:20.149Z,51.647461,11.002882,3175,0,109.8,232.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:24:29.049Z,51.644866,10.997086,3175,0,107.4,234.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:24:44.879Z,51.640274,10.986774,3125,0,108.2,234.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:25:04.779Z,51.634485,10.973892,3100,0,108.8,234.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:25:14.759Z,51.631552,10.967102,3100,0,108.7,235.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:25:27.559Z,51.628052,10.958491,3050,0,109.8,236.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:25:39.709Z,51.624619,10.950251,3050,0,107.1,235.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:25:59.629Z,51.618942,10.937261,3025,0,106.3,235.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:26:16.049Z,51.614375,10.926666,3000,0,106.0,236.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:26:35.829Z,51.608963,10.913581,2975,0,106.0,236.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:26:48.509Z,51.605576,10.905638,3025,0,100.7,235.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:26:59.519Z,51.602737,10.8992,3100,0,96.0,234.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:27:12.329Z,51.599442,10.891831,3150,0,93.0,233.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:27:21.009Z,51.597197,10.886765,3125,0,98.2,234.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:27:31.689Z,51.59445,10.88028,3125,0,101.0,236.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:27:45.719Z,51.590881,10.87164,3175,0,99.3,235.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:27:54.379Z,51.588585,10.866547,3200,0,95.8,233.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:28:07.079Z,51.585326,10.859604,3250,0,94.2,232.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:28:11.259Z,51.584198,10.857165,3225,0,99.2,232.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:28:22.699Z,51.580994,10.850261,3225,0,102.4,234.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:28:29.799Z,51.579088,10.845718,3200,0,104.0,236.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:28:49.759Z,51.573807,10.83252,3175,0,107.1,237.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:29:05.819Z,51.569359,10.821762,3125,0,110.4,236.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:29:18.839Z,51.565613,10.812551,3075,0,115.1,237.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:29:25.879Z,51.563633,10.807495,3000,0,118.2,237.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:29:41.179Z,51.55921,10.796127,2950,0,115.4,238.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:29:56.629Z,51.554834,10.785065,2900,0,115.1,237.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:30:09.519Z,51.551147,10.775658,2850,0,117.7,238.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:30:24.159Z,51.547028,10.765043,2825,0,112.4,237.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:30:39.879Z,51.542587,10.753908,2775,0,112.9,237.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:30:52.339Z,51.539017,10.745371,2800,0,110.1,235.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:31:05.249Z,51.535282,10.736618,2750,0,111.5,235.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:31:21.489Z,51.530502,10.7257,2750,0,108.2,234.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:31:33.799Z,51.526978,10.718054,2800,0,103.6,233.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:31:48.909Z,51.522675,10.708552,2800,0,104.6,234.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:32:02.179Z,51.519058,10.700238,2850,0,102.9,235.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:32:21.829Z,51.513775,10.687714,2850,0,103.7,236.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:32:41.419Z,51.508375,10.675278,2850,0,105.7,235.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:33:01.339Z,51.502899,10.662454,2875,0,104.3,235.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:33:20.109Z,51.497818,10.65028,2875,0,105.4,236.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:33:36.469Z,51.493332,10.639665,2900,0,105.7,235.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:33:52.029Z,51.48912,10.629718,2925,0,103.2,236.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:34:11.989Z,51.483948,10.61695,2925,0,104.0,236.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:34:20.789Z,51.481608,10.611343,2975,0,99.9,235.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:34:31.549Z,51.478729,10.605221,3050,0,95.2,234.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:34:45.359Z,51.475021,10.59713,3025,0,100.2,233.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:34:54.809Z,51.47239,10.591507,3050,0,98.4,232.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:35:00.569Z,51.470715,10.588226,3075,0,97.2,229.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:35:08.979Z,51.468247,10.583572,3075,0,99.6,231.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:35:18.459Z,51.465683,10.578127,3100,0,98.6,233.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:35:37.989Z,51.460287,10.566254,3100,0,102.4,234.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:35:56.009Z,51.455259,10.555115,3100,0,103.5,235.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:36:07.879Z,51.451859,10.547395,3050,0,109.0,234.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:36:20.769Z,51.448105,10.538858,3000,0,110.7,235.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:36:33.279Z,51.444459,10.530319,2950,0,112.9,235.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:36:44.059Z,51.441293,10.522842,2900,0,113.4,236.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:36:58.889Z,51.437104,10.512466,2850,0,112.1,237.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:37:11.179Z,51.433594,10.50382,2775,0,115.1,237.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:37:26.909Z,51.42919,10.492706,2775,0,110.5,238.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:37:37.829Z,51.426304,10.485229,2800,0,105.5,238.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:37:56.259Z,51.421648,10.473175,2850,0,101.6,237.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:38:11.899Z,51.417878,10.463181,2825,0,106.9,238.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:38:31.479Z,51.412804,10.450363,2850,0,102.1,237.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:38:39.809Z,51.410569,10.445099,2850,0,102.1,235.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:38:50.109Z,51.407776,10.438919,2875,0,100.8,233.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:39:02.289Z,51.404424,10.431595,2900,0,101.3,235.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:39:22.109Z,51.399117,10.419464,2900,0,100.4,234.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:39:41.719Z,51.393768,10.407542,2875,0,104.6,234.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:39:53.239Z,51.390552,10.400085,2850,0,107.3,236.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:39:57.959Z,51.389236,10.397075,2850,0,105.7,235.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:40:15.439Z,51.384453,10.386276,2900,0,104.3,235.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:40:35.289Z,51.379193,10.374146,2900,0,101.0,236.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:40:47.689Z,51.376027,10.366592,2925,0,99.0,234.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:40:58.469Z,51.373032,10.360033,2925,0,101.4,233.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:41:06.199Z,51.370972,10.355431,2925,0,100.7,235.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:41:24.179Z,51.366298,10.344391,2925,0,100.1,236.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:41:40.059Z,51.362201,10.334778,2975,0,100.1,236.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:41:50.029Z,51.359548,10.328751,2950,0,100.7,235.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:42:08.589Z,51.354799,10.316925,2950,0,103.5,237.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:42:25.029Z,51.350656,10.306549,2925,0,104.8,237.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:42:38.599Z,51.347168,10.29805,2975,0,99.3,235.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:42:44.029Z,51.345722,10.2948,3000,0,96.8,234.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:42:58.069Z,51.342091,10.286713,3050,0,96.0,234.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:43:07.439Z,51.339752,10.281347,3075,0,95.7,235.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:43:16.559Z,51.337601,10.276003,3100,0,93.5,237.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:43:17.409Z,51.337389,10.275497,3100,0,93.5,237.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:44:30.349Z,51.318649,10.229088,3000,0,102.3,236.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:44:37.389Z,51.316627,10.224533,3000,0,106.3,235.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:44:57.269Z,51.311227,10.212097,3000,0,102.1,235.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:45:15.979Z,51.306292,10.200424,3050,0,99.6,234.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:45:35.639Z,51.301125,10.188904,3075,0,99.9,235.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:45:48.179Z,51.297867,10.181208,3075,0,100.4,236.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:46:07.519Z,51.292877,10.169183,3075,0,103.2,236.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:46:26.989Z,51.287718,10.156631,3075,0,103.5,237.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:46:39.979Z,51.284409,10.148324,3075,0,102.4,238.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:46:59.829Z,51.279524,10.135574,3100,0,102.7,238.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:47:18.199Z,51.274841,10.12353,3050,0,105.5,238.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:47:37.559Z,51.269897,10.110688,3050,0,106.0,238.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:47:52.499Z,51.265978,10.100861,3050,0,106.2,236.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:48:07.189Z,51.261932,10.091239,3000,0,106.8,236.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:48:20.299Z,51.258297,10.082779,3000,0,106.3,235.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:48:38.359Z,51.253222,10.071182,2950,0,108.7,235.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:48:47.169Z,51.250763,10.06511,2950,0,109.6,238.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:48:59.679Z,51.24745,10.056763,2975,0,104.3,237.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:49:11.499Z,51.2444,10.049447,2975,0,101.5,235.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:49:21.219Z,51.241699,10.043211,2925,0,107.1,235.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:49:31.709Z,51.238791,10.036316,2900,0,107.6,236.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:49:42.929Z,51.235794,10.028662,2875,0,109.1,238.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:50:00.539Z,51.231064,10.016861,2850,0,107.9,237.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:50:11.239Z,51.228149,10.009881,2825,0,107.3,236.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:50:23.559Z,51.224732,10.001678,2800,0,108.5,237.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:50:38.269Z,51.220779,9.991843,2775,0,107.3,236.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:50:51.249Z,51.217026,9.983455,2750,0,107.1,235.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:50:54.349Z,51.216202,9.981524,2725,0,106.8,234.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:51:14.759Z,51.210534,9.968491,2750,0,106.8,234.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:51:23.109Z,51.208328,9.963115,2750,0,104.0,236.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:51:43.049Z,51.203156,9.950347,2725,0,104.0,236.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:51:59.349Z,51.198896,9.93988,2725,0,103.7,236.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:52:04.789Z,51.197342,9.936466,2725,0,103.2,234.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:52:15.529Z,51.194366,9.929933,2750,0,101.4,233.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:52:22.429Z,51.192398,9.925999,2775,0,100.1,230.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:52:27.529Z,51.190936,9.923019,2775,0,100.8,233.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:52:39.879Z,51.187637,9.915607,2775,0,101.3,235.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:52:53.579Z,51.183838,9.907144,2775,0,103.0,233.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:53:01.609Z,51.181503,9.902393,2775,0,102.5,231.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:53:11.279Z,51.178739,9.896698,2800,0,100.0,233.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:53:27.829Z,51.174133,9.88673,2775,0,105.2,233.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:53:34.539Z,51.172211,9.882351,2750,0,107.6,236.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:53:54.399Z,51.166728,9.869385,2725,0,109.0,236.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:54:04.719Z,51.163788,9.862382,2700,0,109.3,235.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:54:15.719Z,51.160583,9.854959,2675,0,111.2,236.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:54:21.129Z,51.159164,9.851173,2675,0,111.1,239.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:54:26.999Z,51.157697,9.846954,2675,0,109.7,241.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:54:40.779Z,51.154449,9.837218,2650,0,109.6,242.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:54:45.119Z,51.153442,9.834026,2650,0,110.0,243.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:55:12.329Z,51.147537,9.814577,2675,0,110.0,243.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:55:22.839Z,51.145314,9.807053,2650,0,107.4,244.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:55:35.839Z,51.142521,9.797745,2675,0,106.4,243.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:55:46.569Z,51.140121,9.790451,2700,0,104.2,242.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:56:02.259Z,51.136597,9.779911,2725,0,104.2,243.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:56:10.769Z,51.13472,9.77412,2725,0,103.8,242.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:56:43.089Z,51.127671,9.75296,2825,0,100.7,242.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:57:20.389Z,51.119431,9.728241,2850,0,,
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:57:39.749Z,51.115265,9.715255,2850,0,103.8,242.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:57:43.549Z,51.114441,9.712582,2850,0,104.2,243.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:58:01.789Z,51.110726,9.699936,2875,0,103.8,244.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:58:19.169Z,51.107346,9.68816,2925,0,103.8,244.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:58:44.609Z,51.102036,9.671086,2875,0,99.7,244.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:58:46.019Z,51.101761,9.670047,2875,0,108.7,245.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:59:01.099Z,51.098622,9.659271,2925,0,104.7,245.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:59:21.359Z,51.093921,9.64592,2900,0,104.7,245.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:59:26.759Z,51.09256,9.64221,2925,0,104.7,245.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T04:59:58.049Z,51.084657,9.622574,2950,0,104.8,240.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:00:01.319Z,51.083817,9.620683,2975,0,100.1,236.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:00:12.609Z,51.080978,9.613631,3000,0,99.3,237.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:00:16.189Z,51.080109,9.611404,3000,0,99.3,237.8
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:00:34.999Z,51.075719,9.599304,3000,0,100.2,238.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:00:39.419Z,51.074788,9.596481,3000,0,101.1,241.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:00:44.339Z,51.0737,9.593217,3000,0,101.1,241.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:01:01.269Z,51.070038,9.582008,3000,0,101.5,242.4
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:01:14.839Z,51.06706,9.572983,3025,0,101.1,241.7
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:01:22.899Z,51.06514,9.56783,3050,0,99.9,240.6
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:01:25.709Z,51.064407,9.566269,3075,0,98.5,235.3
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:01:30.619Z,51.063034,9.563524,3075,0,97.8,232.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:01:42.419Z,51.059692,9.556992,3100,0,97.5,231.2
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:01:56.709Z,51.055422,9.548721,3050,0,103.7,230.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:02:11.389Z,51.05086,9.539948,3025,0,105.8,230.0
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:02:24.229Z,51.046783,9.53257,3025,0,105.6,228.5
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:02:37.829Z,51.042389,9.524478,3000,0,107.2,229.9
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:02:55.189Z,51.036755,9.513931,2975,0,108.5,229.1
48ea09,48EA09,M18 Dromader PL n°2,2026-07-29T05:03:02.929Z,51.034194,9.509506,2975,0,106.8,226.9
