hex_icao,immatriculation,nom,horodatage_utc,latitude,longitude,altitude_pieds,au_sol,vitesse_sol_noeuds,cap_degres
3b776b,0031,A400M 0031,2026-07-24T00:48:01.970Z,38.101098,-122.223856,10625,0,329.1,23.8
3b776b,0031,A400M 0031,2026-07-24T00:48:11.660Z,38.113481,-122.21693,10500,0,318.3,23.9
3b776b,0031,A400M 0031,2026-07-24T00:48:18.840Z,38.123611,-122.211271,10325,0,313.8,23.9
3b776b,0031,A400M 0031,2026-07-24T00:48:25.200Z,38.132335,-122.206361,10125,0,312.5,23.8
3b776b,0031,A400M 0031,2026-07-24T00:48:31.420Z,38.13969,-122.202301,9925,0,310.3,23.8
3b776b,0031,A400M 0031,2026-07-24T00:48:36.830Z,38.146957,-122.19824,9725,0,310.3,23.8
3b776b,0031,A400M 0031,2026-07-24T00:48:42.470Z,38.154648,-122.193974,9525,0,309.0,23.7
3b776b,0031,A400M 0031,2026-07-24T00:48:47.930Z,38.162109,-122.189825,9325,0,308.5,23.9
3b776b,0031,A400M 0031,2026-07-24T00:48:54.070Z,38.169157,-122.185881,9125,0,307.1,23.8
3b776b,0031,A400M 0031,2026-07-24T00:49:01.340Z,38.179073,-122.180328,8950,0,304.0,23.9
3b776b,0031,A400M 0031,2026-07-24T00:49:07.660Z,38.187452,-122.175611,8825,0,298.6,23.9
3b776b,0031,A400M 0031,2026-07-24T00:49:15.010Z,38.196996,-122.170238,8650,0,295.5,24.0
3b776b,0031,A400M 0031,2026-07-24T00:49:20.670Z,38.203217,-122.166742,8450,0,293.2,23.9
3b776b,0031,A400M 0031,2026-07-24T00:49:26.530Z,38.21077,-122.162534,8250,0,292.3,24.0
3b776b,0031,A400M 0031,2026-07-24T00:49:32.790Z,38.218736,-122.158057,8050,0,291.4,24.1
3b776b,0031,A400M 0031,2026-07-24T00:49:40.020Z,38.227999,-122.152803,7850,0,287.9,24.0
3b776b,0031,A400M 0031,2026-07-24T00:49:46.910Z,38.235494,-122.148564,7650,0,286.1,23.7
3b776b,0031,A400M 0031,2026-07-24T00:49:52.530Z,38.242663,-122.144623,7450,0,285.3,23.3
3b776b,0031,A400M 0031,2026-07-24T00:49:57.380Z,38.248715,-122.141339,7250,0,286.2,23.2
3b776b,0031,A400M 0031,2026-07-24T00:50:02.650Z,38.255419,-122.137697,7050,0,286.8,23.0
3b776b,0031,A400M 0031,2026-07-24T00:50:04.670Z,38.258072,-122.136264,6975,0,286.8,23.0
3b776b,0031,A400M 0031,2026-07-24T00:50:06.620Z,38.259236,-122.135667,6900,0,286.4,22.8
3b776b,0031,A400M 0031,2026-07-24T00:50:08.490Z,38.26161,-122.134353,6825,0,286.4,22.8
3b776b,0031,A400M 0031,2026-07-24T00:50:10.540Z,38.264145,-122.133023,6750,0,286.4,22.8
3b776b,0031,A400M 0031,2026-07-24T00:50:12.360Z,38.266571,-122.131737,6675,0,287.3,22.7
3b776b,0031,A400M 0031,2026-07-24T00:50:14.240Z,38.268951,-122.130452,6600,0,287.3,22.7
3b776b,0031,A400M 0031,2026-07-24T00:50:16.290Z,38.271606,-122.129049,6525,0,287.3,22.7
3b776b,0031,A400M 0031,2026-07-24T00:50:18.260Z,38.274133,-122.127725,6450,0,287.3,22.7
3b776b,0031,A400M 0031,2026-07-24T00:50:20.070Z,38.276413,-122.126536,6375,0,287.3,22.7
3b776b,0031,A400M 0031,2026-07-24T00:50:22.110Z,38.279114,-122.125075,6300,0,288.6,22.8
3b776b,0031,A400M 0031,2026-07-24T00:50:24.370Z,38.281907,-122.123605,6225,0,289.5,22.8
3b776b,0031,A400M 0031,2026-07-24T00:50:27.910Z,38.286469,-122.121157,6150,0,290.3,23.1
3b776b,0031,A400M 0031,2026-07-24T00:50:32.240Z,38.290891,-122.11859,6075,0,291.6,26.9
3b776b,0031,A400M 0031,2026-07-24T00:50:35.560Z,38.294861,-122.115842,6050,0,291.3,32.4
3b776b,0031,A400M 0031,2026-07-24T00:50:38.950Z,38.298898,-122.112321,6025,0,291.8,37.3
3b776b,0031,A400M 0031,2026-07-24T00:50:42.820Z,38.303101,-122.107953,6025,0,290.3,41.9
3b776b,0031,A400M 0031,2026-07-24T00:50:58.770Z,38.318298,-122.089954,6025,0,289.4,43.2
3b776b,0031,A400M 0031,2026-07-24T00:51:18.660Z,38.337723,-122.066883,6025,0,290.8,43.2
3b776b,0031,A400M 0031,2026-07-24T00:51:33.110Z,38.35231,-122.04934,6025,0,290.6,44.3
3b776b,0031,A400M 0031,2026-07-24T00:51:36.940Z,38.356111,-122.044432,6000,0,291.1,48.2
3b776b,0031,A400M 0031,2026-07-24T00:51:40.320Z,38.359177,-122.039639,5975,0,290.8,53.2
3b776b,0031,A400M 0031,2026-07-24T00:51:43.700Z,38.361008,-122.036133,5900,0,289.8,58.8
3b776b,0031,A400M 0031,2026-07-24T00:51:46.700Z,38.363068,-122.031633,5825,0,288.9,63.7
3b776b,0031,A400M 0031,2026-07-24T00:51:48.720Z,38.364212,-122.028653,5750,0,289.2,65.9
3b776b,0031,A400M 0031,2026-07-24T00:51:51.140Z,38.365585,-122.024504,5675,0,288.5,69.9
3b776b,0031,A400M 0031,2026-07-24T00:51:53.040Z,38.366455,-122.021406,5600,0,287.8,71.6
3b776b,0031,A400M 0031,2026-07-24T00:51:55.690Z,38.367656,-122.016668,5525,0,286.9,72.8
3b776b,0031,A400M 0031,2026-07-24T00:51:59.130Z,38.369019,-122.010946,5450,0,285.3,73.1
3b776b,0031,A400M 0031,2026-07-24T00:52:02.970Z,38.370529,-122.004635,5375,0,282.2,73.1
3b776b,0031,A400M 0031,2026-07-24T00:52:05.810Z,38.371307,-122.001421,5325,0,280.3,73.0
3b776b,0031,A400M 0031,2026-07-24T00:52:08.390Z,38.372314,-121.997272,5250,0,279.3,72.9
3b776b,0031,A400M 0031,2026-07-24T00:52:11.360Z,38.373459,-121.99248,5175,0,279.3,72.9
3b776b,0031,A400M 0031,2026-07-24T00:52:14.670Z,38.374786,-121.987045,5100,0,280.3,73.0
3b776b,0031,A400M 0031,2026-07-24T00:52:21.400Z,38.377479,-121.975887,5025,0,280.6,72.8
3b776b,0031,A400M 0031,2026-07-24T00:52:21.920Z,38.377716,-121.974948,5025,0,280.6,72.8
3b776b,0031,A400M 0031,2026-07-24T00:52:25.820Z,38.379248,-121.968603,4950,0,280.6,72.8
3b776b,0031,A400M 0031,2026-07-24T00:52:28.610Z,38.380371,-121.963962,4875,0,280.6,72.8
3b776b,0031,A400M 0031,2026-07-24T00:52:31.590Z,38.381149,-121.960748,4800,0,279.6,72.7
3b776b,0031,A400M 0031,2026-07-24T00:52:34.430Z,38.382339,-121.955956,4725,0,278.4,72.9
3b776b,0031,A400M 0031,2026-07-24T00:52:37.390Z,38.383484,-121.951223,4650,0,276.4,72.7
3b776b,0031,A400M 0031,2026-07-24T00:52:39.640Z,38.384354,-121.947541,4575,0,276.4,72.7
3b776b,0031,A400M 0031,2026-07-24T00:52:41.700Z,38.38516,-121.944361,4500,0,276.4,72.7
3b776b,0031,A400M 0031,2026-07-24T00:52:44.140Z,38.386137,-121.940241,4425,0,275.2,72.9
3b776b,0031,A400M 0031,2026-07-24T00:52:46.500Z,38.387068,-121.93648,4350,0,275.2,72.9
3b776b,0031,A400M 0031,2026-07-24T00:52:49.030Z,38.388046,-121.932479,4275,0,275.2,72.9
3b776b,0031,A400M 0031,2026-07-24T00:52:51.260Z,38.38893,-121.928777,4200,0,274.2,72.8
3b776b,0031,A400M 0031,2026-07-24T00:52:52.230Z,38.389297,-121.927321,4175,0,274.2,72.8
3b776b,0031,A400M 0031,2026-07-24T00:52:54.790Z,38.389893,-121.924809,4100,0,273.3,72.8
3b776b,0031,A400M 0031,2026-07-24T00:52:57.660Z,38.391037,-121.920134,4025,0,272.3,72.7
3b776b,0031,A400M 0031,2026-07-24T00:52:59.670Z,38.391769,-121.917153,3950,0,272.3,72.7
3b776b,0031,A400M 0031,2026-07-24T00:53:02.020Z,38.392701,-121.913253,3875,0,272.3,72.7
3b776b,0031,A400M 0031,2026-07-24T00:53:03.950Z,38.393446,-121.910268,3800,0,271.4,72.6
3b776b,0031,A400M 0031,2026-07-24T00:53:05.940Z,38.394241,-121.907102,3725,0,271.7,72.4
3b776b,0031,A400M 0031,2026-07-24T00:53:07.820Z,38.395029,-121.903939,3650,0,271.7,72.4
3b776b,0031,A400M 0031,2026-07-24T00:53:09.670Z,38.395774,-121.900953,3575,0,271.7,72.4
3b776b,0031,A400M 0031,2026-07-24T00:53:12.160Z,38.396658,-121.897012,3500,0,271.5,74.8
3b776b,0031,A400M 0031,2026-07-24T00:53:13.970Z,38.397217,-121.894129,3425,0,271.1,77.9
3b776b,0031,A400M 0031,2026-07-24T00:53:15.900Z,38.397682,-121.890922,3350,0,270.7,81.9
3b776b,0031,A400M 0031,2026-07-24T00:53:17.950Z,38.397812,-121.88922,3275,0,270.5,86.4
3b776b,0031,A400M 0031,2026-07-24T00:53:19.980Z,38.397915,-121.885966,3200,0,270.1,91.3
3b776b,0031,A400M 0031,2026-07-24T00:53:22.450Z,38.397812,-121.881915,3125,0,269.7,98.1
3b776b,0031,A400M 0031,2026-07-24T00:53:24.290Z,38.397446,-121.878876,3050,0,269.0,103.1
3b776b,0031,A400M 0031,2026-07-24T00:53:27.010Z,38.396658,-121.8751,2975,0,268.5,109.6
3b776b,0031,A400M 0031,2026-07-24T00:53:28.480Z,38.395774,-121.872234,2900,0,267.9,115.4
3b776b,0031,A400M 0031,2026-07-24T00:53:31.010Z,38.394331,-121.868532,2825,0,267.4,121.1
3b776b,0031,A400M 0031,2026-07-24T00:53:33.310Z,38.392701,-121.865427,2775,0,267.2,126.8
3b776b,0031,A400M 0031,2026-07-24T00:53:36.130Z,38.390442,-121.861813,2700,0,266.6,130.7
3b776b,0031,A400M 0031,2026-07-24T00:53:38.210Z,38.388657,-121.8593,2625,0,266.9,132.4
3b776b,0031,A400M 0031,2026-07-24T00:53:40.650Z,38.386463,-121.856411,2550,0,267.3,135.0
3b776b,0031,A400M 0031,2026-07-24T00:53:43.260Z,38.38502,-121.854679,2475,0,267.3,135.6
3b776b,0031,A400M 0031,2026-07-24T00:53:45.010Z,38.383438,-121.852638,2400,0,267.3,135.6
3b776b,0031,A400M 0031,2026-07-24T00:53:47.390Z,38.381203,-121.849843,2325,0,266.6,135.8
3b776b,0031,A400M 0031,2026-07-24T00:53:49.780Z,38.378922,-121.847037,2250,0,265.2,136.1
3b776b,0031,A400M 0031,2026-07-24T00:53:52.180Z,38.376709,-121.844281,2175,0,263.8,136.1
3b776b,0031,A400M 0031,2026-07-24T00:53:54.730Z,38.374374,-121.841476,2100,0,263.1,136.2
3b776b,0031,A400M 0031,2026-07-24T00:53:57.470Z,38.371948,-121.838496,2025,0,261.7,136.2
3b776b,0031,A400M 0031,2026-07-24T00:54:00.780Z,38.368835,-121.834756,1950,0,261.7,136.2
3b776b,0031,A400M 0031,2026-07-24T00:54:04.260Z,38.365747,-121.830975,1875,0,261.7,136.2
3b776b,0031,A400M 0031,2026-07-24T00:54:08.000Z,38.363187,-121.82787,1800,0,261.0,136.4
3b776b,0031,A400M 0031,2026-07-24T00:54:11.550Z,38.359955,-121.82412,1725,0,260.6,140.1
3b776b,0031,A400M 0031,2026-07-24T00:54:13.920Z,38.357483,-121.821549,1700,0,259.1,145.7
3b776b,0031,A400M 0031,2026-07-24T00:54:16.420Z,38.354994,-121.81963,1675,0,259.0,152.6
3b776b,0031,A400M 0031,2026-07-24T00:54:18.750Z,38.35234,-121.818078,1650,0,256.8,160.4
3b776b,0031,A400M 0031,2026-07-24T00:54:19.210Z,38.351761,-121.817809,1650,0,256.8,161.9
3b776b,0031,A400M 0031,2026-07-24T00:54:21.150Z,38.349518,-121.816991,1625,0,256.9,168.8
3b776b,0031,A400M 0031,2026-07-24T00:54:23.120Z,38.347127,-121.816526,1575,0,255.9,175.3
3b776b,0031,A400M 0031,2026-07-24T00:54:25.150Z,38.344566,-121.816466,1550,0,255.4,183.1
3b776b,0031,A400M 0031,2026-07-24T00:54:26.950Z,38.342377,-121.816815,1525,0,254.2,189.1
3b776b,0031,A400M 0031,2026-07-24T00:54:28.920Z,38.340097,-121.8176,1500,0,251.7,198.3
3b776b,0031,A400M 0031,2026-07-24T00:54:30.920Z,38.339073,-121.818138,1475,0,249.6,206.1
3b776b,0031,A400M 0031,2026-07-24T00:54:32.700Z,38.337071,-121.819451,1450,0,247.3,215.6
3b776b,0031,A400M 0031,2026-07-24T00:54:35.040Z,38.335144,-121.821198,1425,0,247.4,219.1
3b776b,0031,A400M 0031,2026-07-24T00:54:36.860Z,38.333313,-121.823302,1375,0,247.1,227.8
3b776b,0031,A400M 0031,2026-07-24T00:54:41.080Z,38.329949,-121.828228,1325,0,241.9,231.4
3b776b,0031,A400M 0031,2026-07-24T00:54:44.380Z,38.327575,-121.83205,1300,0,236.5,231.9
3b776b,0031,A400M 0031,2026-07-24T00:54:46.330Z,38.326271,-121.83414,1275,0,234.4,232.1
3b776b,0031,A400M 0031,2026-07-24T00:54:50.810Z,38.323199,-121.83808,1225,0,227.2,232.0
3b776b,0031,A400M 0031,2026-07-24T00:54:52.690Z,38.321915,-121.841242,1225,0,225.5,231.3
3b776b,0031,A400M 0031,2026-07-24T00:54:53.080Z,38.32164,-121.841651,1225,0,223.2,230.8
3b776b,0031,A400M 0031,2026-07-24T00:54:54.630Z,38.321337,-121.842081,1200,0,223.0,230.5
3b776b,0031,A400M 0031,2026-07-24T00:54:55.020Z,38.320999,-121.842586,1200,0,220.7,230.0
3b776b,0031,A400M 0031,2026-07-24T00:54:55.630Z,38.320638,-121.843215,1200,0,220.7,230.0
3b776b,0031,A400M 0031,2026-07-24T00:54:55.980Z,38.320359,-121.843574,1175,0,219.2,229.6
3b776b,0031,A400M 0031,2026-07-24T00:54:56.430Z,38.319992,-121.844164,1175,0,218.5,229.5
3b776b,0031,A400M 0031,2026-07-24T00:54:57.730Z,38.31926,-121.845216,1175,0,216.2,228.9
3b776b,0031,A400M 0031,2026-07-24T00:54:57.890Z,38.318985,-121.845625,1175,0,216.2,228.9
3b776b,0031,A400M 0031,2026-07-24T00:54:58.990Z,38.318298,-121.846619,1175,0,213.9,228.4
3b776b,0031,A400M 0031,2026-07-24T00:55:00.700Z,38.31752,-121.847846,1150,0,211.8,228.2
3b776b,0031,A400M 0031,2026-07-24T00:55:00.880Z,38.317017,-121.848489,1150,0,211.8,228.2
3b776b,0031,A400M 0031,2026-07-24T00:55:01.290Z,38.316635,-121.849007,1150,0,208.2,228.1
3b776b,0031,A400M 0031,2026-07-24T00:55:01.850Z,38.316356,-121.849425,1150,0,208.2,228.1
3b776b,0031,A400M 0031,2026-07-24T00:55:02.210Z,38.31601,-121.84995,1150,0,206.9,228.5
3b776b,0031,A400M 0031,2026-07-24T00:55:02.870Z,38.315704,-121.85038,1150,0,205.5,228.6
3b776b,0031,A400M 0031,2026-07-24T00:55:03.300Z,38.315378,-121.850798,1125,0,205.5,228.6
3b776b,0031,A400M 0031,2026-07-24T00:55:03.980Z,38.315048,-121.851294,1125,0,202.6,228.6
3b776b,0031,A400M 0031,2026-07-24T00:55:04.240Z,38.31468,-121.851813,1125,0,202.6,228.6
3b776b,0031,A400M 0031,2026-07-24T00:55:04.720Z,38.314447,-121.852172,1125,0,201.9,228.4
3b776b,0031,A400M 0031,2026-07-24T00:55:05.190Z,38.314168,-121.852589,1125,0,200.5,228.4
3b776b,0031,A400M 0031,2026-07-24T00:55:05.760Z,38.313858,-121.853047,1125,0,199.7,228.2
3b776b,0031,A400M 0031,2026-07-24T00:55:06.100Z,38.313469,-121.853545,1100,0,198.3,228.3
3b776b,0031,A400M 0031,2026-07-24T00:55:07.620Z,38.312585,-121.854799,1100,0,195.5,228.3
3b776b,0031,A400M 0031,2026-07-24T00:55:08.110Z,38.312306,-121.855217,1075,0,195.5,228.3
3b776b,0031,A400M 0031,2026-07-24T00:55:08.990Z,38.311654,-121.856172,1075,0,194.7,228.1
3b776b,0031,A400M 0031,2026-07-24T00:55:10.540Z,38.310723,-121.857486,1050,0,191.9,228.2
3b776b,0031,A400M 0031,2026-07-24T00:55:11.570Z,38.31015,-121.858248,1050,0,189.0,227.8
3b776b,0031,A400M 0031,2026-07-24T00:55:12.390Z,38.309605,-121.859038,1025,0,186.9,228.0
3b776b,0031,A400M 0031,2026-07-24T00:55:13.310Z,38.309006,-121.859826,1025,0,184.8,227.9
3b776b,0031,A400M 0031,2026-07-24T00:55:16.270Z,38.307312,-121.862222,1025,0,184.8,227.9
3b776b,0031,A400M 0031,2026-07-24T00:55:17.260Z,38.307464,-121.862143,1025,0,175.6,227.8
3b776b,0031,A400M 0031,2026-07-24T00:55:18.080Z,38.306763,-121.862981,1025,0,172.7,227.8
3b776b,0031,A400M 0031,2026-07-24T00:55:18.760Z,38.306486,-121.863397,1025,0,169.9,227.9
3b776b,0031,A400M 0031,2026-07-24T00:55:19.110Z,38.306254,-121.863755,1025,0,169.9,227.9
3b776b,0031,A400M 0031,2026-07-24T00:55:20.210Z,38.305649,-121.864531,1000,0,167.8,228.1
3b776b,0031,A400M 0031,2026-07-24T00:55:21.060Z,38.305115,-121.86526,1000,0,166.4,228.2
